Origin,origin_country,origin_lat,origin_lon,Destination,dist_lat,dist_lon,Transit,tran_lat,tran_lon
Almaty,Kazakhstan,43.34651814,77.0119939,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Almaty,Kazakhstan,43.34651814,77.0119939,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Bahrain,Bahrain,26.26741558,50.63001447,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Bairut,Lebanon,33.82589151,35.49276702,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Baghdad ,Iraq,33.26771992,44.23077194,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Bangkok,Iraq,13.69239184,100.750564,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Bangkok,Thailand,13.69239184,100.750564,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Calicut,India,11.13956658,75.95121222,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Chittagong,Bangladesh,22.24575776,91.81446412,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Colombo,Sri Lanka,7.180070835,79.88417006,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Dhaka,Bangladesh,23.8432299,90.40206514,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Delhi,India,28.55629445,77.09960824,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
