Origin,origin_country,origin_lat,origin_lon,Destination,dist_lat,dist_lon,Transit,tran_lat,tran_lon
Dammam,Saudi Arabia,26.4731379,49.79453543,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Dammam,Saudi Arabia,26.4731379,49.79453543,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Doha,Qatar,25.2677098,51.55819875,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Duqm,Oman,19.50340891,57.63664505,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Dubai,United Arab Emirates,25.07725,55.30927,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Fujairah,United Arab Emirates,25.176729,56.355046,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Baku,Azerbaijan,40.409264,49.867092,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Phuket,Thailand,8.105340192,98.30522515,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Hyderabad ,India,17.361431,78.474533,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Tehran ,Iran,35.40981184,51.15535079,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Islamabad ,Pakistan,33.55620027,72.83441615,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
