Origin,origin_country,origin_lat,origin_lon,Destination,dist_lat,dist_lon,Transit,tran_lat,tran_lon
Peshawar,Pakistan,34.015137,71.524918,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Peshawar,Pakistan,34.015137,71.524918,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Riyadh,Saudi Arabia,24.9604887,46.70212343,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Istanbul (Sabiha),Turkey,41.27677836,28.72996804,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Jeddah ,21.6830091,39.16634979,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Riyadh,24.9604887,46.70212343,Muscat,23.60069209,58.28890729
Sialkot,Pakistan,32.532569,74.36766744,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Baghdad ,33.26771992,44.23077194,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Istanbul (Sabiha),41.27677836,28.72996804,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Kuwait,29.2403852,47.97091705,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Tehran ,35.40981184,51.15535079,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Trabzon ,41.0020719,39.7192164,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Bairut,33.82589151,35.49276702,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Cairo (SPX) ,30.10754038,30.88667988,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Baku,40.409264,49.867092,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Medina,24.470901,39.612236,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Salalah,Oman,17.04695823,54.08804568,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Cairo (SPX) ,Eygpt,30.10754038,30.88667988,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Peshawar,34.015137,71.524918,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Tirana,41.41926081,19.71299069,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Lahore,31.52061463,74.41178216,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Shiraz,Iran,29.60704,52.524651,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Sialkot,32.532569,74.36766744,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Mashhad,32.73998,35.32387,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Jaipur,26.82818436,75.80569051,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Chittagong,22.24575776,91.81446412,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Almaty,43.34651814,77.0119939,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Bharain,26.26741558,50.63001447,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Dammam,26.4731379,49.79453543,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Shiraz,29.60704,52.524651,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Lucknow,26.76527649,80.88533803,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Multan,30.157457,71.524918,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Islamabad ,33.55620027,72.83441615,Muscat,23.60069209,58.28890729
Tirana,Albania,41.41926081,19.71299069,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Karachi,24.860735,67.001137,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Dubai,25.07725,55.30927,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Doha,25.2677098,51.55819875,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Salalah,17.04695823,54.08804568,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Phuket,8.105340192,98.30522515,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Dhaka,23.8432299,90.40206514,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Hyderabad ,17.361431,78.474533,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Colombo,7.180070835,79.88417006,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Calicut,11.13956658,75.95121222,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Duqm,19.50340891,57.63664505,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Bangkok,13.69239184,100.750564,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Delhi,28.55629445,77.09960824,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Masirah,20.42498128,58.79658312,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Chennai,12.98104406,80.15937623,Muscat,23.60069209,58.28890729
Trabzon ,Turkey,41.0020719,39.7192164,Fujairah,25.176729,56.355046,Muscat,23.60069209,58.28890729
Muscat,Oman,23.60069209,58.28890729,Almaty ,43.34651814,77.0119939,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Baghdad,33.26771992,44.23077194,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Bahrain,26.26741558,50.63001447,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Bairut,33.82589151,35.49276702,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Bangkok,13.69239184,100.750564,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Cairo (SPX),30.10754038,30.88667988,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Calicut,11.13956658,75.95121222,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Chattogram,22.24575776,91.81446412,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Chennai,12.98104406,80.15937623,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Colombo,7.180070835,79.88417006,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Dammam,26.4731379,49.79453543,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Delhi ,28.55629445,77.09960824,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Dhaka,23.8432299,90.40206514,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Doha,25.2677098,51.55819875,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Dubai,25.25641278,55.36492579,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Duqm,19.50340891,57.63664505,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Fujairah,25.25641278,55.36492579,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Hyderabad,17.361431,78.474533,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Islamabad ,33.55620027,72.83441615,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Istanbul (Sabiha),41.27677836,28.72996804,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Jaipur,26.82818436,75.80569051,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Jeddah,21.6830091,39.16634979,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Karachi,24.860735,67.001137,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Kuwait,29.2403852,47.97091705,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Lahore,31.52061463,74.41178216,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Lucknow,26.76527649,80.88533803,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Mashadd,32.73998,35.32387,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Masirah,20.42498128,58.79658312,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Multan,30.157457,71.524918,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Muscat - Hub ,23.60069209,58.28890729,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Peshawar,34.015137,71.524918,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Phuket,8.105340192,98.30522515,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Riyadh,24.9604887,46.70212343,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Salalah,17.04695823,54.08804568,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Shiraz,29.60704,52.524651,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Sialkot,32.532569,74.36766744,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Tehran,35.40981184,51.15535079,No Transit,0,0
Muscat,Oman,23.60069209,58.28890729,Tirana ,41.41926081,19.71299069,No Transit,0,0
